S,Curvature,Collision_Distance,Pitch,Roll
264.159,0.00376807,1.81069,0.450233,-0.0649897
264.659,0.00235718,1.78816,0.0617461,-1.28037
265.159,0.000946495,1.7441,0.600712,-0.213768
265.66,0.000464036,1.67725,0.128491,-0.281759
266.16,0.00185012,1.62647,0.929881,0.400336
266.66,0.0030322,1.59947,0.525786,-0.0175316
267.161,0.00411271,1.67561,0.515637,1.40921
267.661,0.00519271,1.85959,-0.384923,-0.192322
268.161,0.00627298,1.84125,-0.527756,-0.420131
268.661,0.00735345,1.80682,0.269942,-0.423228
269.162,0.00843401,1.8624,0.913009,0.144475
269.662,0.00951442,2.0367,2.76129,1.44091
270.162,0.0104751,1.99794,-0.753853,0.408392
270.662,0.0105687,1.7209,-0.117325,-0.875315
271.163,0.01028,1.53514,-0.275982,-0.118192
271.663,0.00999008,1.44792,0.31686,0.879287
272.163,0.0097006,1.44483,-0.00295826,0.198622
272.664,0.00941166,1.49516,-0.424986,0.0337882
273.164,0.00912328,1.27348,-2.18987,-2.77979
273.664,0.0088355,1.16937,-1.37765,-12.9589
274.165,0.00850403,1.09409,-0.107482,0.216922
274.665,0.00789638,1.14,-0.245085,0.0440884
275.165,0.00718198,1.37053,-0.304027,0.110806
275.665,0.00646713,1.71238,0.0788814,0.262998
276.166,0.00575219,1.99518,0.288271,0.314673
276.666,0.00503723,2.08205,-0.359295,-0.282294
277.166,0.00432233,2.1904,0.0311119,-0.425075
277.666,0.0036075,2.19557,-0.00715468,0.475025
278.167,0.00286226,2.30846,-0.148894,-0.474717
278.667,0.00195247,2.34225,0.169012,0.118673
279.167,0.000987353,2.25826,1.29989,1.86393
279.668,2.21742e-05,2.17562,0.368513,-0.0458154
280.168,0.000943035,2.10104,-0.438313,0.0542955
280.668,0.00190829,2.14371,0.246184,2.63547
281.168,0.00287357,2.26094,-0.0724316,5.32513
281.669,0.00383888,2.2123,0.308586,2.25505
282.169,0.00457595,2.1259,-0.197793,2.71101
282.669,0.00421418,2.07378,-0.592869,3.43876
283.169,0.00352214,2.14414,-1.89665,0.472257
283.67,0.00283005,2.24522,-0.00868121,-1.14679
284.17,0.00213799,2.19036,-0.0993786,-1.03316
284.67,0.00144597,2.14095,0.390539,-0.766645
285.17,0.000753987,2.18672,0.308624,-0.837418
285.671,6.20248e-05,2.30592,-0.154765,1.74003
286.171,0.000437118,2.26326,0.617634,2.28761
286.671,8.42793e-05,2.2109,0.372809,1.26744
287.171,0.000503811,2.22031,0.999499,2.01897
287.672,0.00109192,2.35546,0.302223,-0.541763
288.172,0.00168006,2.33695,0.210917,-1.17353
288.672,0.00226821,2.25605,-0.965562,-0.00281445
289.172,0.00285637,2.21139,0.518238,-0.107148
289.673,0.00344453,2.10389,1.95195,-0.550191
290.173,0.00380749,2.10293,-0.618129,0.227536
290.673,0.00324141,2.22265,-0.326628,0.688341
291.174,0.00243577,2.17641,-0.251198,0.110584
291.674,0.00163016,1.98865,-0.0786135,-2.99624
292.174,0.000824569,1.95597,0.0122153,0.466436
292.674,1.89994e-05,1.98126,-0.0464009,0.406859
293.175,0.00078657,2.03037,-1.98048,-0.390217
293.675,0.00159215,2.12031,0.157478,0.452362
294.175,0.00217192,2.18246,-0.0235311,-0.182898
294.675,0.00187417,2.11909,-0.418612,0.37477
295.176,0.0013633,2.12102,0.0516219,-0.222312
295.676,0.000852419,2.14082,-0.17805,-0.545758
296.176,0.000341538,2.09951,0.960957,0.0871638
296.676,0.000169337,2.18229,1.35882,1.73952
297.177,0.000680201,2.26029,-0.00577825,1.18707
297.677,0.00119103,2.33813,-0.161419,-0.249616
298.177,0.00133312,2.38414,-0.264936,-1.72216
298.677,0.00015349,2.29024,0.115848,-0.624436
299.178,0.00132218,2.18292,-0.323893,-2.1596
299.678,0.00279791,2.03037,-0.0260561,-0.542517
300.178,0.00427373,1.96078,-0.617386,-1.08472
300.679,0.00574962,2.00502,-0.185605,-0.16063
301.179,0.00722545,2.08569,1.12154,1.33938
301.679,0.00870084,2.19975,2.34182,1.66792
302.179,0.00990994,2.3713,0.166065,-1.20901
302.68,0.0102786,2.13686,0.171003,-0.984824
303.18,0.0104822,1.90925,0.107791,-1.61216
303.68,0.0106866,1.79675,-0.569393,0.122789
304.181,0.0108918,1.81635,-0.930146,2.45494
304.681,0.0110978,1.91382,-0.504149,1.14232
305.181,0.0113044,2.01401,-1.42862,0.961717
305.681,0.0115111,2.10342,-0.709822,-0.970498
306.182,0.011383,2.01,0.154675,1.57551
306.682,0.0103678,1.96725,0.0816064,-0.0334223
307.182,0.00920721,2.04238,0.0542476,-0.0616961
307.682,0.00804642,2.15572,-0.000970437,0.0947402
308.183,0.00688575,2.27101,0.361786,1.40508
308.683,0.00572533,2.38798,-0.011949,0.520226
309.183,0.00456521,2.41179,-0.139409,0.65141
309.684,0.00340739,2.31661,0.0620024,1.75932
310.184,0.00262242,2.1701,0.572506,0.50393
310.684,0.00264295,2.11448,-0.190772,-0.744283
311.184,0.00276849,2.18865,-0.100693,-0.424058
311.685,0.00289399,2.28075,1.62946,-0.958204
312.185,0.00301944,2.14961,3.06463,-0.0036169
312.685,0.00314482,1.99082,3.43279,-3.26155
313.185,0.00327013,1.93441,3.09015,-0.733622
313.686,0.00338906,2.00098,3.24593,4.16851
314.186,0.00290368,2.07148,-0.442472,5.00732
314.686,0.0013216,2.11187,0.623559,2.30951
315.187,0.000376299,2.02577,0.155849,-5.23223
315.687,0.00207424,1.8648,-3.10041,-1.54168
316.187,0.00377239,1.82283,-2.56305,0.458459
316.687,0.00547085,1.70399,-3.35832,1.40051
317.188,0.00716959,1.59119,-3.30391,0.674909
317.688,0.0088491,1.34938,-1.49703,-0.418992
318.188,0.00938284,1.20125,0.722017,1.13857
318.688,0.00814838,1.25137,1.58158,1.21825
319.189,0.00676267,1.39423,0.482838,0.488953
319.689,0.00537712,1.63771,0.641909,3.06883
320.189,0.00399188,1.97338,0.142001,0.338467
320.689,0.00260692,2.12754,1.00796,0.247549
321.19,0.00122217,2.1473,0.707865,0.355294
321.69,0.000146399,2.1054,4.9794,-0.0123859
322.19,0.000842462,2.02661,5.69215,0.9024
322.691,0.00063731,1.87073,-1.62496,0.339013
323.191,0.000369044,1.82439,0.0391076,-6.04518
323.691,0.000100755,1.57115,-0.722995,0.0313149
324.191,0.000167546,1.40888,-0.514935,-1.54514
324.692,0.00043585,1.40718,0.00113103,0.803405
325.192,0.000704148,1.35681,-2.39016,-0.804136
325.692,0.000941345,1.26709,-5.97776,0.280063
326.192,0.000221633,1.3651,-1.65724,-0.135056
326.693,0.00161249,1.61499,3.14997,0.158587
327.193,0.00350945,1.95407,-0.666417,1.51848
327.693,0.00540646,2.10559,0.65221,-1.08331
328.193,0.00730341,1.99309,0.554293,-3.19301
328.694,0.00919996,1.98647,-0.201823,-1.47223
329.194,0.0110955,2.00769,0.337531,1.12896
329.694,0.012969,2.04605,-0.927955,3.00328
330.195,0.0144092,1.98761,-3.22412,0.0694905
330.695,0.015435,1.88974,-1.68242,-0.218642
331.195,0.016448,1.79234,1.05146,-1.00266
331.696,0.017465,1.85775,-0.949829,0.289758
332.196,0.0184858,1.99161,-0.541391,-1.17751
332.697,0.0195098,2.07628,-0.18814,0.0619033
333.197,0.0205363,2.26411,-0.310721,-0.921456
333.697,0.0214521,2.39586,-0.506035,2.45139
334.197,0.020792,2.42823,0.373291,0.538202
334.698,0.0189682,2.53463,0.735394,-4.1642
335.198,0.0171164,2.60834,-0.0809566,-2.45863
335.698,0.0152654,2.64855,-0.483662,-2.65864
336.199,0.0134164,2.7361,1.04629,1.3382
336.699,0.0115699,2.74919,6.487,0.673246
337.199,0.00972609,2.86235,3.3501,1.05308
337.7,0.00811489,2.78754,4.33509,0.286698
338.2,0.00862043,2.8927,-0.35873,-1.43314
338.7,0.0102645,2.95142,-0.606681,4.21917
339.201,0.0119195,3.13735,1.33826,8.1508
339.701,0.0135734,3.00517,0.728064,2.41876
340.201,0.0152251,2.84944,-0.936376,-0.0924542
340.702,0.0168728,2.6943,-9.54351,0.221547
341.202,0.0185145,2.6315,-1.34977,-2.68327
341.702,0.0202847,2.66929,-0.882595,-2.62559
342.203,0.0229141,2.80085,1.16716,0.684176
342.704,0.0258933,3.00093,-1.38872,0.346428
343.204,0.0288938,3.24004,-0.590547,0.516616
343.705,0.0319132,3.52906,0.116849,2.02338
344.206,0.0349469,3.829,0.207047,-3.90589
344.706,0.0379871,3.98911,0.301299,-4.36663
345.207,0.0410223,3.83855,1.00009,-0.38976
345.707,0.0434921,3.65514,0.517094,3.77065
346.208,0.0439362,3.52258,-0.339151,2.45793
346.708,0.043941,3.44718,0.733009,-0.582352
347.209,0.0439779,3.43155,0.390482,2.79114
347.71,0.0440466,3.47626,-1.42986,5.47731
348.211,0.0441467,3.54095,2.04984,2.12609
348.712,0.0442777,3.62649,0.943382,1.06198
349.213,0.0444373,3.76566,-2.23989,-0.563318
349.714,0.0443949,3.95251,-0.538176,0.270913
350.215,0.0439254,4.18076,0.606768,-1.68013
350.716,0.0434209,4.31825,1.46209,-2.72108
351.217,0.0429346,4.16544,3.13287,-1.37738
351.717,0.0424688,4.03042,1.81909,-4.23
352.218,0.0420253,3.94333,0.213642,4.55947
352.719,0.0416057,3.90069,2.15643,4.34403
353.22,0.0411913,3.85794,2.18194,3.69897
353.721,0.0402023,3.8583,0.861952,1.52775
354.221,0.0385403,3.91373,1.37367,-1.55556
354.722,0.0368428,4.02094,-0.168739,-4.52355
355.222,0.0351525,4.17694,-0.461791,-4.1891
355.723,0.0334747,4.32777,-2.11037,-2.45517
356.224,0.0318134,4.18265,-1.75209,-3.12581
356.724,0.0301714,3.93985,-1.15297,-2.69459
357.225,0.0284946,3.74282,-0.122281,-1.24953
357.726,0.0258887,3.59934,-0.320326,-1.66912
358.226,0.02249,3.51205,1.50907,-0.835045
358.726,0.0190572,3.4909,-0.363249,4.62917
359.226,0.0156203,3.53678,-0.701427,1.16268
359.727,0.0121833,3.64904,3.95054,1.88559
360.227,0.0087479,3.57275,0.571199,2.44537
360.727,0.0053144,3.33785,-2.19823,2.07146
361.228,0.00204416,2.99895,0.269635,4.06441
361.728,0.0011433,2.70998,-2.93328,4.13011
362.228,0.00203684,2.41408,-2.82633,-3.75711
362.729,0.00297492,2.04256,0.0661331,-3.07492
363.229,0.00391287,1.66712,-0.189712,-1.62319
363.729,0.00485044,1.37589,-1.89221,-1.49789
364.229,0.00578734,1.15676,0.940003,-2.64305
364.73,0.00672323,1.06029,1.92034,5.6203
365.23,0.00771874,1.17526,-0.801761,7.65216
365.73,0.00956815,1.33202,0.972281,-2.46774
366.231,0.0120492,1.59356,0.499843,0.240693
366.731,0.0145484,1.94316,-0.603476,-0.620521
367.232,0.0170515,2.33464,0.112635,3.33709
367.732,0.0195577,2.43562,1.35448,-3.49011
368.232,0.022065,2.35986,-1.51469,-6.14295
368.733,0.0245702,2.39006,1.91898,-2.77025
369.233,0.0269534,2.48932,0.29238,2.65237
369.733,0.028081,2.40684,-0.555772,-0.131308
370.234,0.0284496,2.24967,-2.57537,-7.6095
370.734,0.028819,2.18726,1.18655,-3.61407
371.235,0.0291998,2.25031,-1.44132,0.663368
371.735,0.0295913,2.32199,-2.88915,1.69509
372.236,0.029993,2.0585,5.69022,1.01516
372.737,0.0304041,1.82046,-0.224408,3.03496
373.237,0.0307013,1.70393,-0.341971,3.86777
373.738,0.030158,1.74012,-0.299557,4.3107
374.238,0.0292595,1.92581,1.57442,-6.73971
374.739,0.0283626,2.21093,0.121259,-13.8742
375.239,0.0274705,2.56622,0.983626,-0.955905
375.74,0.0265846,2.9723,-2.05406,2.62191
376.24,0.0257063,3.29965,-3.8266,3.62679
376.741,0.0248367,3.22838,3.29089,4.53581
377.241,0.0239595,3.19354,3.76231,7.98256
377.741,0.0230135,3.18666,-0.724277,10.0093
378.242,0.0220458,3.26475,1.5147,4.6356
378.742,0.021077,3.40563,4.50474,-3.87203
379.243,0.0201086,3.58611,-1.18869,-9.0619
379.743,0.0191415,3.87341,-2.9803,-14.0203
380.243,0.0181766,3.98228,-3.36289,-2.77056
380.744,0.0172146,3.99827,-3.6782,-1.39599
381.244,0.0164086,4.0752,-2.51587,0.266562
381.745,0.0160765,4.17544,-1.08665,0.734166
382.245,0.0158358,4.25117,-4.7155,2.95443
382.745,0.0155955,4.34904,-3.95249,3.30582
383.246,0.0153558,4.48099,-0.343882,2.84114
383.746,0.0151168,4.64693,1.05047,1.65242
384.246,0.0148787,4.7849,1.03421,0.728209
384.747,0.0146413,4.80145,0.0347145,-0.872512
385.247,0.0143255,4.77223,0.28025,2.9263
385.747,0.0138238,4.56937,0.00469216,2.9157
386.247,0.0132955,4.23482,-0.995381,-1.98937
386.748,0.0127673,3.93025,-0.135463,-1.03074
387.248,0.0122394,3.66469,0.554918,-2.10802
387.748,0.0117122,3.44657,-0.191568,0.48148
388.249,0.0111857,3.28605,-0.452401,1.85029
388.749,0.010661,3.1584,-0.131201,0.689119
389.249,0.0102219,2.95073,0.28916,1.17791
389.75,0.00993272,2.80977,2.20214,1.8516
390.25,0.0096588,2.74916,1.91622,-0.314786
390.75,0.00938496,2.78513,0.9429,-0.568057
391.251,0.00911129,2.90236,-0.896075,-0.465827
391.751,0.00883782,3.09231,0.484246,-0.194346
392.251,0.0085646,3.3299,1.13311,0.397025
392.751,0.00827539,3.03882,0.861925,0.496512
393.252,0.00741357,2.80314,-0.537094,-2.96741
393.752,0.00584046,2.63712,-1.39293,-4.2482
394.252,0.00422279,2.55586,-0.858087,-4.75338
394.752,0.0026051,2.58012,0.983113,-3.00749
395.253,0.000987472,2.69407,0.410699,-1.53174
395.753,0.000630086,2.88789,-0.103488,1.09626
396.253,0.0022476,3.07262,3.07101,4.74666
396.753,0.00383033,3.27632,2.08134,10.3409
397.254,0.0048484,3.53858,-1.09291,-0.26355
397.754,0.00540787,3.84784,-0.953266,1.9351
398.254,0.00595418,4.18414,-0.501749,13.8455
398.755,0.00650059,4.456,-0.90906,18.8738
399.255,0.00704704,4.59753,2.20216,1.10413
399.755,0.00759347,4.62709,-0.857878,2.15898
400.255,0.00813979,4.6054,-5.57704,2.74728
400.756,0.00870683,4.61629,1.07916,-2.27453
401.256,0.00945871,4.68094,0.786427,-6.7279
401.756,0.0103074,4.79748,-0.919715,-1.98066
402.257,0.0111575,4.94015,-0.205638,2.36802
402.757,0.0120081,4.95373,-0.529366,6.09915
403.257,0.0128588,4.97578,-3.67307,0.292788
403.757,0.0137093,5.01533,-1.53019,0.509296
404.258,0.0145592,5.10026,-0.209654,-0.241545
404.758,0.0155842,5.04393,-2.9405,0.0143213
405.258,0.0177125,4.80515,-0.206176,-0.117874
405.759,0.0202706,4.58622,0.459486,-0.124194
406.259,0.0228338,4.40679,0.0801783,0.997688
406.76,0.0253985,4.27911,0.20011,0.974168
407.26,0.0279606,4.19897,0.320507,0.239997
407.76,0.0305138,4.15373,0.397728,0.887529
408.261,0.0330499,4.11019,-0.0781514,4.14876
408.762,0.0358368,4.05839,-0.0146504,2.36846
409.263,0.0397264,3.99761,0.47022,-0.0865677
409.764,0.0439509,3.92693,0.578831,0.0378229
410.265,0.0482414,3.84535,-0.233629,0.0793552
410.766,0.0525841,3.75615,0.832158,-0.120964
411.267,0.0569551,3.69498,0.452507,-0.288637
411.768,0.0613191,3.68495,0.792653,0.527296
412.269,0.0656041,3.72613,1.63228,-0.389222
412.771,0.0687091,3.63973,-0.45655,0.98771
413.272,0.0703708,3.50951,0.314038,0.312237
413.775,0.0721221,3.42865,0.231336,2.24264
414.277,0.0740671,3.40116,-0.235737,1.19566
414.779,0.0761874,3.42758,-0.354305,0.309566
415.281,0.0784601,3.50869,0.289849,2.90172
415.782,0.0808569,3.63486,-0.779117,2.11785
416.284,0.0824835,3.66335,-0.382151,0.184111
416.785,0.0804243,3.61694,-0.00736531,0.942367
417.287,0.0773993,3.61678,-0.330186,1.75073
417.788,0.0744644,3.66517,0.436572,-0.43625
418.29,0.0716572,3.69329,-0.37348,-1.24109
418.792,0.0690075,3.76651,-0.310546,-1.7356
419.294,0.0665377,3.86041,-0.571037,-0.250724
419.796,0.0642065,3.77694,-0.36462,1.60873
420.298,0.0608662,3.69503,0.765467,-0.0532745
420.798,0.0564227,3.6322,0.409146,1.64506
421.299,0.0518745,3.57692,-0.0650503,0.467772
421.8,0.047305,3.59429,-0.778594,1.11767
422.301,0.0427469,3.69273,0.421286,0.797624
422.802,0.0382219,3.85782,0.268738,0.975061
423.303,0.0337417,3.96209,0.249863,0.369628
423.804,0.0294219,3.98665,-0.656874,-0.898577
424.304,0.0258988,3.91248,-1.68917,-3.32857
424.805,0.0226836,3.90254,0.546778,-2.47458
425.305,0.0194545,3.94038,0.357443,0.0730006
425.806,0.0162172,4.00577,-0.225495,1.6443
426.306,0.0129765,4.03346,0.0351826,1.49683
426.806,0.00973493,4.01593,-0.0357966,-1.12595
427.306,0.00649378,4.03488,-0.0288551,-1.34657
427.807,0.00356365,3.99458,0.0124386,-2.03646
428.307,0.00242393,3.78914,-0.387539,-0.183011
428.807,0.0019242,3.69908,-0.983961,0.107907
429.307,0.00142509,3.61023,0.270149,0.49902
429.807,0.000925884,3.66286,0.251684,0.399307
430.308,0.000426685,3.71509,0.0767752,0.963421
430.808,7.24115e-05,3.84654,0.725101,1.00309
431.308,0.000571311,3.9499,1.0734,1.26677
431.809,0.00135076,3.94188,2.38968,0.544273
432.309,0.00382472,3.85827,0.828941,1.75031
432.809,0.00693191,3.69304,1.17085,1.80175
433.31,0.0100425,3.58208,2.18534,0.603411
433.81,0.0131565,3.54136,2.04046,0.492477
434.311,0.016274,3.57389,5.84321,-0.655355
434.811,0.0193935,3.68066,2.19409,-0.799237
435.311,0.0225118,3.85568,0.177422,7.44008
435.811,0.0251301,4.08407,6.01714,4.39489
436.311,0.0250555,4.2931,-0.536168,3.09792
436.812,0.0240738,4.26606,-1.81314,6.04117
437.312,0.0230965,4.14977,-2.4907,-4.83927
437.813,0.0221253,4.05612,-4.03452,-3.05073
438.313,0.021161,4.02834,-5.74434,1.41959
438.814,0.0202043,4.0666,-0.255843,-3.74837
439.314,0.0192554,4.114,-3.90728,-8.65002
439.815,0.0180662,3.86533,-4.86195,-1.01626
440.315,0.015789,3.56839,-0.27352,2.58307
440.815,0.0132081,3.32172,1.14883,0.623273
441.315,0.0106242,3.14599,-0.537818,-2.36359
441.816,0.00803916,3.04327,0.771196,5.23737
442.316,0.00545391,2.89581,2.01899,2.11625
442.816,0.00286889,2.49142,9.83576,-0.882094
443.317,0.000284074,2.11809,-0.417136,0.662932
443.817,0.00190304,1.80098,0.165566,0.0089361
444.317,0.00259961,1.57487,-0.532231,-3.3047
444.817,0.00294703,1.48998,-0.61747,1.35473
445.318,0.00329443,1.57329,-0.583433,-1.08157
445.818,0.00364179,1.79421,-1.19482,0.856123
446.318,0.00398908,2.03151,-4.16466,1.23058
446.818,0.00433628,1.83852,4.89945,0.200524
447.319,0.00468335,1.41756,0.808316,1.38934
447.819,0.00512212,1.04776,0.33903,0.206008
448.319,0.00587793,0.831968,0.219539,-19.5906
448.82,0.0067024,0.88352,0.0731072,10.974
449.32,0.00752725,1.18301,0.344745,4.90154
449.82,0.00835245,1.51671,-0.392165,1.91253
450.32,0.00917792,1.76009,-5.37304,-0.316301
450.821,0.0100035,1.74466,-9.0091,0.00732945
451.321,0.0108289,1.63107,-0.0899571,-0.149751
451.821,0.0114281,1.66688,-0.560595,0.534801
452.322,0.0112823,1.76237,0.299245,1.38706
452.822,0.0109834,1.78426,0.248106,0.20953
453.322,0.0106852,1.51926,0.0214022,1.24676
453.822,0.0103876,1.33971,0.146902,-0.152772
454.323,0.0100906,1.29223,1.20518,-1.61425
454.823,0.00979437,1.12683,-0.256158,1.71347
455.323,0.00949888,1.01934,0.674692,2.55876
455.824,0.00917507,1.11974,0.409797,-0.57958
456.324,0.00876103,1.12558,-0.244226,0.896679
456.824,0.00832887,1.08037,-0.171751,-0.354477
457.324,0.00789614,1.2154,0.383136,-2.90496
457.825,0.00746301,1.14314,-0.341541,1.06326
458.325,0.00702958,0.889227,-0.9945,-2.23683
458.825,0.00659597,0.747015,-0.470701,-0.257446
459.325,0.00616297,0.874484,-2.05992,-2.35961
459.826,0.00627099,0.990368,-0.00631832,-2.0038
460.326,0.00788744,1.11222,0.153913,-2.9673
460.827,0.00976616,1.37179,0.241042,-4.45861
461.327,0.011647,1.75244,-0.293612,-2.4083
461.827,0.0135302,2.16774,-0.403004,0.905773
462.328,0.0154152,2.56433,0.419287,0.0958147
462.828,0.0173011,2.68411,2.54446,-0.516797
463.328,0.0191829,2.74134,3.22337,-0.981391
463.828,0.0202158,2.74203,1.37467,0.401461
464.329,0.0193213,2.90852,1.28309,2.12687
464.829,0.018161,2.81303,0.57824,3.12347
465.329,0.0170023,2.80718,-0.339783,2.80662
465.83,0.015846,2.67273,0.174282,-1.5594
466.33,0.0146927,2.7381,-0.806421,-1.4894
466.83,0.0135425,2.76175,-1.42895,-0.0307495
467.331,0.0123973,2.74331,-0.921459,-0.298384
467.831,0.011394,2.54556,-0.386175,-0.997191
468.331,0.0106364,2.39245,-1.49506,-1.01989
468.832,0.00990265,2.34209,-0.383459,1.10931
469.332,0.00916797,2.39629,0.143693,-0.230881
469.832,0.00843271,2.44836,0.222084,0.210001
470.333,0.00769709,2.40257,0.00543809,0.247354
470.833,0.00696132,2.24022,-1.73651,-1.49222
471.333,0.00624009,2.05653,-1.60824,-1.42456
471.833,0.00618674,1.85315,-0.354396,-0.321065
472.334,0.00706504,1.76238,-0.334931,-1.06484
472.834,0.0080129,1.7959,0.0291255,-0.874374
473.334,0.00896116,1.7427,-0.17912,-0.890915
473.835,0.00990972,1.71567,-1.16575,1.22694
474.335,0.0108584,1.79005,0.410815,-0.228075
474.835,0.0118068,1.76326,1.79304,0.018099
475.335,0.0127463,1.63725,1.12926,-0.537238
475.836,0.0134401,1.49963,0.231984,-0.457949
476.336,0.0138555,1.39511,0.860816,0.440023
476.836,0.0142573,1.45598,0.194286,-0.968423
477.337,0.0146607,1.67067,0.175924,-0.413392
477.837,0.0150653,1.70149,-0.411452,2.91784
478.337,0.0154712,1.68571,-1.02259,1.19386
478.838,0.015878,1.6742,-1.41357,0.496173
479.338,0.0162813,1.6863,0.0630712,0.166899
479.838,0.0165936,1.89213,1.63156,2.3406
480.339,0.0168192,1.77394,1.03876,1.01882
480.839,0.017042,1.66572,-0.291979,-0.190292
481.339,0.0172655,1.42658,0.652796,-3.37894
481.84,0.0174895,1.2877,-0.101789,12.0246
482.34,0.0177137,1.33746,-0.0673211,-6.08258
482.84,0.0179381,1.47167,0.0692297,-1.45844
483.341,0.0181924,1.69915,-0.827379,-0.204586
483.841,0.0189356,1.98313,4.98941,-0.679962
484.342,0.0200807,2.04434,5.73776,-1.10588
484.842,0.0212436,1.96948,0.277816,-1.17461
485.343,0.0224121,1.94827,0.919908,2.14553
485.843,0.0235851,1.8255,0.543034,-9.91171
486.344,0.0247613,1.63737,-0.567465,-11.9056
486.844,0.0259391,1.61382,1.63725,-4.68291
487.344,0.0270488,1.6,0.320898,0.365499
487.845,0.0273149,1.63767,-7.44906,-0.962555
488.345,0.0270113,1.63672,-2.09853,5.17534
488.846,0.0267018,1.71155,-0.0936689,6.64299
489.346,0.0263978,1.8934,-0.921333,-2.59493
489.847,0.0260997,1.96868,-0.753437,-2.59725
490.347,0.0258079,1.76294,1.20946,-1.31035
490.848,0.0255229,1.64514,0.312995,6.24886
491.348,0.0252658,1.67901,1.54461,-2.10077
491.849,0.0252166,1.80603,3.34483,5.42486
492.349,0.0252845,2.001,0.466564,2.71639
492.85,0.0253574,2.11679,-0.20285,-4.31661
493.35,0.025434,2.04291,-0.231002,-2.44305
493.851,0.0255142,1.97573,0.596294,-3.73045
494.351,0.0255977,1.99429,-1.77623,-3.13675
494.852,0.0256846,1.97104,-2.78855,-3.30621
495.352,0.0257221,1.95076,-3.91404,-0.0449512
495.852,0.0253661,1.89309,-1.65691,1.93749
496.353,0.0248323,1.84958,-0.646886,-0.123331
496.853,0.0243017,1.7904,-0.378513,1.14205
497.354,0.0237759,1.70258,-0.166322,-1.08727
497.854,0.0232553,1.66525,-1.1642,-2.22766
498.355,0.0227407,1.55551,0.140397,0.845931
498.855,0.0222324,1.46962,3.41358,4.48263
499.356,0.021521,1.40478,-0.0911474,2.51087
499.856,0.0195438,1.44417,-0.305567,-0.694889
500.356,0.017088,1.65566,5.26356,-6.69162
500.856,0.0146285,1.50263,3.97155,0.214918
501.357,0.0121686,1.46035,0.478652,-0.733644
501.857,0.00970965,1.45521,-0.174006,0.0384074
502.357,0.00725207,1.34148,-2.75066,-4.33654
502.858,0.00479576,1.35829,-1.07489,3.67093
503.358,0.00263711,1.47213,0.598384,0.0473418
503.858,0.00200105,1.60791,-0.981176,2.3776
504.359,0.0018514,1.69343,-4.52586,0.238653
504.859,0.00170184,1.85615,-1.26292,0.372024
505.359,0.00155217,2.02576,-0.693296,-1.93549
505.859,0.00140241,1.94556,-0.151116,0.0967407
506.36,0.00125258,1.84923,0.0141458,0.0241587
506.86,0.00110269,1.84976,-0.432379,-0.566253
507.36,0.000817746,1.97625,-0.742326,-2.3774
507.86,8.11634e-05,1.98735,-0.113772,0.082142
508.361,0.00115444,1.96092,-0.441747,-0.325208
508.861,0.00222776,1.80207,0.399956,-0.15678
509.361,0.00330122,1.56657,-0.0993465,-0.0928767
509.861,0.00437494,1.45541,3.1895,-6.47838
510.362,0.00544895,1.51309,0.335446,0.248183
510.862,0.00652324,1.55819,2.36736,0.0382616
511.362,0.00716964,1.4575,3.52352,0.868719
511.862,0.00611655,1.35056,1.21696,7.17782
512.363,0.0046414,1.22266,-0.144471,0.280099
512.863,0.00316604,1.24327,0.926537,-1.67793
513.363,0.00169077,1.1261,2.56923,-8.5709
513.863,0.000215754,0.864791,-0.463313,-7.58666
514.364,0.00125884,0.793786,0.308188,-0.92612
514.864,0.00273292,0.898607,-2.55959,2.23646
515.364,0.00445348,1.03964,-0.372296,2.85728
515.865,0.00699743,1.14189,0.360878,-1.15515
516.365,0.00971421,1.28164,0.251509,-0.283022
516.866,0.0124336,1.5516,-1.00714,2.2297
517.366,0.0151558,1.49555,3.02096,-1.54134
517.866,0.0178799,1.57668,1.84563,-0.806739
518.366,0.0206038,1.73459,-0.191516,-8.82598
518.867,0.023322,1.83367,-3.23705,-3.01036
519.367,0.0254103,1.9387,-0.0509477,8.69723
519.867,0.0259772,1.83884,-0.736747,-3.24453
520.368,0.026324,1.7618,-0.573703,-7.19531
520.868,0.0266791,1.69614,-4.60844,-5.06675
521.369,0.027042,1.772,-5.15022,-3.20941
521.869,0.0274121,1.93396,0.680107,-2.27723
522.37,0.0277889,2.11654,1.15272,-1.36957
522.87,0.028167,2.36437,0.146728,-2.51201
523.371,0.0282582,2.68672,0.935472,1.44891
523.871,0.0279012,3.06155,1.70461,-1.57688
524.372,0.0275114,3.33805,0.639339,-0.561102
524.873,0.0271286,3.34675,0.00497245,1.91093
525.373,0.0267534,3.41854,0.00858604,-2.41788
525.874,0.0263862,3.55298,-1.37229,-3.78177
526.374,0.0260276,3.71315,-0.387033,2.17161
526.874,0.0256089,3.86496,-1.07957,0.133496
527.375,0.0236406,3.94475,-0.633223,-0.565121
527.875,0.0201287,3.77476,-1.09076,1.15393
528.375,0.0165452,3.44907,0.206645,-0.136495
528.875,0.0129606,3.13485,-0.124565,6.59734e-05
529.376,0.00937762,2.8742,-0.563598,-3.80698
529.876,0.00579705,2.6915,-0.320513,-1.87226
530.376,0.00221842,2.5707,0.635516,-0.106958
530.877,0.00125369,2.44576,0.86507,1.39245
531.377,0.00326956,2.31837,-0.647768,0.916104
